seq,pos,locus_tag,k,type,TI,sample,raw,it_g,N,cpm,logcpm,exp_id,TI_exp_id,raw_out,N_out,alpha_in,alpha_sa
CP037923,1293069,EKN05_006635,3,pseudo,CP037923_1293069_pos,Lib16_INPUT,250,139,615676,406.86918627787,6.00849172414276,15,CP037923_1293069_pos:15,0,766944,5.52146091786225,7.32277112612072
CP037923,1309133,EKN05_006730,2,pseudo,CP037923_1309133_pos,Lib27_INPUT,1997,140,633476,3153.23208261705,8.05618326375566,26,CP037923_1309133_pos:26,3469,700764,7.59940133341582,7.1349507612624
CP037923,1309465,EKN05_006730,11,pseudo,CP037923_1309465_pos,Lib36_INPUT,3462,140,927896,3731.55641197245,8.22458069423084,35,CP037923_1309465_pos:35,0,1073412,8.14960173573616,7.50881674882591
CP037923,1309675,EKN05_006730,17,pseudo,CP037923_1309675_pos,Lib38_INPUT,4106,140,893323,4596.87638527567,8.43313230514136,37,CP037923_1309675_pos:37,6111,1006979,8.32020459757888,7.52908462683339
CP037923,1309899,EKN05_006730,29,pseudo,CP037923_1309899_pos,Lib29_INPUT,7234,140,807498,8959.14422185043,9.10042999045332,28,CP037923_1309899_pos:28,7906,1297147,8.88654741251204,7.46503317985267
CP037923,1315957,EKN05_006755,4,pseudo,CP037923_1315957_pos,Lib9_INPUT,2839,141,836953,3392.65957268858,8.1293694275044,9,CP037923_1315957_pos:9,2077,900441,7.95120715647297,7.39588421952353
CP037923,1320607,EKN05_006780,2,pseudo,CP037923_1320607_pos,Lib17_INPUT,4407,142,891315,4944.93535401586,8.50611917097153,16,CP037923_1320607_pos:16,0,863874,8.39094946484199,7.69468553816598
CP037923,1320651,EKN05_006780,3,pseudo,CP037923_1320651_pos,Lib25_INPUT,3409,142,913963,3730.45327824728,8.22428502757293,24,CP037923_1320651_pos:24,0,774851,8.1341742721379,7.56787557185129
CP037923,1320721,EKN05_006780,6,pseudo,CP037923_1320721_pos,Lib2_INPUT,1400,142,476765,2937.49973781687,7.98531406919858,2,CP037923_1320721_pos:2,0,667885,7.24422751560335,6.92099838123182
CP037923,1320968,EKN05_006780,14,pseudo,CP037923_1320968_pos,Lib38_INPUT,1090,142,893323,1220.72170903278,7.1071975276028,37,CP037923_1320968_pos:37,4087,1006979,6.99393297522319,7.52908462683339
CP037923,1321074,EKN05_006780,17,pseudo,CP037923_1321074_pos,Lib32_INPUT,4539,142,949447,4781.1991809978,8.47244666870744,31,CP037923_1321074_pos:31,3418,883348,8.42046200245647,7.51378070281304
CP037923,1321088,EKN05_006780,19,pseudo,CP037923_1321088_pos,Lib20_INPUT,3062,142,899912,3403.10674476311,8.13244404185,19,CP037923_1321088_pos:19,0,828726,8.02682357621763,7.56117674725325
CP037923,1328056,EKN05_006835,7,pseudo,CP037923_1328056_pos,Lib22_INPUT,2797,143,939112,2978.87474670247,7.99930090641225,21,CP037923_1328056_pos:21,232,909664,7.93630269320196,7.59139291222457
CP037923,1328336,EKN05_006835,15,pseudo,CP037923_1328336_pos,Lib24_INPUT,2837,143,954004,2974.30306969041,7.9977650282471,23,CP037923_1328336_pos:23,1923,866496,7.95050243480885,7.44724183151363
CP037923,1328605,EKN05_006835,25,pseudo,CP037923_1328605_pos,Lib22_INPUT,5041,143,939112,5368.36355156408,8.58827840205944,21,CP037923_1328605_pos:21,4913,909664,8.52535975408263,7.59139291222457
CP037923,1328770,EKN05_006835,33,pseudo,CP037923_1328770_pos,Lib28_INPUT,1116,143,811448,1375.93366927558,7.22688781186304,27,CP037923_1328770_pos:27,972,904506,7.01750614294126,7.34389673424134
CP037923,1331487,EKN05_006855,3,pseudo,CP037923_1331487_pos,Lib14_INPUT,1063,144,658621,1614.73500733349,7.38692614004737,13,CP037923_1331487_pos:13,3463,872279,6.96885037834195,7.26204862982439
CP037923,1331539,EKN05_006855,8,pseudo,CP037923_1331539_pos,Lib24_INPUT,535,144,954004,561.317812799723,6.33028725634524,23,CP037923_1331539_pos:23,0,866496,6.28226674689601,7.44724183151363
CP037923,1331559,EKN05_006855,10,pseudo,CP037923_1331559_pos,Lib22_INPUT,3340,144,939112,3557.07992541899,8.17669524159171,21,CP037923_1331559_pos:21,1230,909664,8.11372608597075,7.59139291222457
CP037923,1331592,EKN05_006855,12,pseudo,CP037923_1331592_pos,Lib9_INPUT,1433,144,836953,1712.75840727208,7.44586045351033,9,CP037923_1331592_pos:9,0,900441,7.26752542782817,7.39588421952353
CP037923,1331636,EKN05_006855,15,pseudo,CP037923_1331636_pos,Lib39_INPUT,5055,144,787678,6418.22366725532,8.76689667105559,38,CP037923_1331636_pos:38,306,832689,8.52813313145457,7.56678661529026
CP037923,1331655,EKN05_006855,16,pseudo,CP037923_1331655_pos,Lib2_INPUT,956,144,476765,2006.22527613127,7.60401026337873,2,CP037923_1331655_pos:2,10116,667885,6.8627579130514,6.92099838123182
CP037923,1331681,EKN05_006855,19,pseudo,CP037923_1331681_pos,Lib13_INPUT,937,144,370737,2528.7399727031,7.83547642315648,12,CP037923_1331681_pos:12,615,864046,6.84268328223842,6.72318927488589
CP037923,1331681,EKN05_006855,19,pseudo,CP037923_1331681_pos,Lib3_INPUT,1865,144,694649,2685.52508457497,7.89563155004848,3,CP037923_1331681_pos:3,1157,1046999,7.53101633207792,7.16678678997965
CP037923,1331688,EKN05_006855,21,pseudo,CP037923_1331688_pos,Lib43_INPUT,946,144,734600,1288.45454879588,7.16119875496182,42,CP037923_1331688_pos:42,2337,886274,6.85224256905188,7.67685737631131
CP037923,1331719,EKN05_006855,23,pseudo,CP037923_1331719_pos,Lib8_INPUT,598,144,596093,1004.03627615779,6.91178343123021,8,CP037923_1331719_pos:8,0,1006888,6.39359075395063,7.17635022499901
CP037923,1331798,EKN05_006855,30,pseudo,CP037923_1331798_pos,Lib9_INPUT,1263,144,836953,1509.64091216483,7.31962709501516,9,CP037923_1331798_pos:9,0,900441,7.14124512235049,7.39588421952353
CP037923,1331813,EKN05_006855,32,pseudo,CP037923_1331813_pos,Lib23_INPUT,1376,144,966877,1423.65427696152,7.26098227946271,22,CP037923_1331813_pos:22,14645,830628,7.22693601849329,7.6861248028235
CP037923,1331813,EKN05_006855,32,pseudo,CP037923_1331813_pos,Lib2_INPUT,791,144,476765,1660.14355050486,7.41465935381948,2,CP037923_1331813_pos:2,1262,667885,6.67329796776765,6.92099838123182
CP037923,1331813,EKN05_006855,32,pseudo,CP037923_1331813_pos,Lib3_INPUT,738,144,694649,1063.12531490679,6.9689682593587,3,CP037923_1331813_pos:3,0,1046999,6.60394382460047,7.16678678997965
CP037923,1331818,EKN05_006855,33,pseudo,CP037923_1331818_pos,Lib14_INPUT,1559,144,658621,2367.82251427981,7.76972604145493,13,CP037923_1331818_pos:13,1167,872279,7.35179986905778,7.26204862982439
CP037923,1331818,EKN05_006855,33,pseudo,CP037923_1331818_pos,Lib25_INPUT,2362,144,913963,2584.89393455322,7.85743975498012,24,CP037923_1331818_pos:24,72,774851,7.76726399675731,7.56787557185129
CP037923,1331818,EKN05_006855,33,pseudo,CP037923_1331818_pos,Lib28_INPUT,4137,144,811448,5098.9033198636,8.53678076026815,27,CP037923_1331818_pos:27,2039,904506,8.32772616646141,7.34389673424134
CP037923,1331818,EKN05_006855,33,pseudo,CP037923_1331818_pos,Lib5_INPUT,1538,144,635104,2422.43408570236,7.79252813419035,5,CP037923_1331818_pos:5,0,780000,7.33823815006559,7.1698748844074
CP037923,1331818,EKN05_006855,33,pseudo,CP037923_1331818_pos,Lib6_INPUT,20,144,772013,26.5539225972586,3.27917748055113,6,CP037923_1331818_pos:6,0,937539,2.99573227355399,7.36519910098532
CP037923,1331823,EKN05_006855,34,pseudo,CP037923_1331823_pos,Lib10_INPUT,5572,144,850145,6554.75647712275,8.78794624480178,10,CP037923_1331823_pos:10,8518,909723,8.6255093348997,7.45862141839146
CP037923,1331823,EKN05_006855,34,pseudo,CP037923_1331823_pos,Lib33_INPUT,3336,144,870559,3832.59051644918,8.25129622858818,32,CP037923_1331823_pos:32,0,814153,8.11252776347864,7.62119894142806
CP037923,1331823,EKN05_006855,34,pseudo,CP037923_1331823_pos,Lib42_INPUT,2922,144,811960,3599.31080433666,8.18849766287679,41,CP037923_1331823_pos:41,657,947876,7.98002359231065,7.52673109052087
CP037923,1331823,EKN05_006855,34,pseudo,CP037923_1331823_pos,Lib5_INPUT,680,144,635104,1071.47637004905,6.97679276151978,5,CP037923_1331823_pos:5,0,780000,6.52209279817015,7.1698748844074
CP037923,1331828,EKN05_006855,35,pseudo,CP037923_1331828_pos,Lib15_INPUT,2230,144,666761,3345.27162615746,8.11530317290001,14,CP037923_1331828_pos:14,15187,818872,7.70975686445417,7.18310015739374
CP037923,1331828,EKN05_006855,35,pseudo,CP037923_1331828_pos,Lib27_INPUT,399,144,633476,630.64641652341,6.44674535132156,26,CP037923_1331828_pos:26,0,700764,5.98896141688986,7.1349507612624
CP037923,1331828,EKN05_006855,35,pseudo,CP037923_1331828_pos,Lib29_INPUT,185,144,807498,229.721646714114,5.43686834432368,28,CP037923_1331828_pos:28,476,1297147,5.22035582507832,7.46503317985267
CP037923,1331848,EKN05_006855,43,pseudo,CP037923_1331848_pos,Lib38_INPUT,589,144,893323,659.894954126386,6.49208066193854,37,CP037923_1331848_pos:37,1310,1006979,6.37842618365159,7.52908462683339
CP037923,1331883,EKN05_006855,44,pseudo,CP037923_1331883_pos,Lib15_INPUT,160,144,666761,240.715577672393,5.48361606090176,14,CP037923_1331883_pos:14,0,818872,5.07517381523383,7.18310015739374
CP037923,1331883,EKN05_006855,44,pseudo,CP037923_1331883_pos,Lib30_INPUT,2579,144,737595,3497.17189355691,8.15970989043266,29,CP037923_1331883_pos:29,0,1166960,7.85515700588134,7.10929972376241
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib17_INPUT,32,144,891315,36.4629379479332,3.5962963460352,16,CP037923_1331896_pos:16,0,863874,3.46573590279973,7.69468553816598
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib22_INPUT,3756,144,939112,4000.05111206,8.29406241803539,21,CP037923_1331896_pos:21,0,909664,8.23110984032815,7.59139291222457
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib37_INPUT,6107,144,738995,8264.59141862743,9.01973557390037,36,CP037923_1331896_pos:36,8454,673182,8.71719093322314,7.54535950849226
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib41_INPUT,4687,144,1009050,4645.45399588326,8.4436443850904,40,CP037923_1331896_pos:40,0,1199919,8.45254799792271,7.50367352774096
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib4_INPUT,82,144,675391,122.151283995073,4.80526030927415,4,CP037923_1331896_pos:4,0,775217,4.40671924726425,7.23223754400253
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib7_INPUT,3212,144,819265,3921.19287264454,8.27415119073942,7,CP037923_1331896_pos:7,12245,948960,8.07464907506665,7.36575154919895
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib8_INPUT,1517,144,596093,2545.7394303583,7.84217642916583,8,CP037923_1331896_pos:8,0,1006888,7.32448997934853,7.17635022499901
CP037923,1331896,EKN05_006855,48,pseudo,CP037923_1331896_pos,Lib9_INPUT,2729,144,836953,3261.23060526624,8.08985988940872,9,CP037923_1331896_pos:9,0,900441,7.91169052070834,7.39588421952353
CP037923,1338346,EKN05_006890,11,pseudo,CP037923_1338346_pos,Lib37_INPUT,68,145,738995,92.6933298691739,4.52929651603666,36,CP037923_1338346_pos:36,0,673182,4.21950770517611,7.54535950849226
CP037923,1338374,EKN05_006890,12,pseudo,CP037923_1338374_pos,Lib39_INPUT,2082,145,787678,2643.84349462154,7.87998900656514,38,CP037923_1338374_pos:38,0,832689,7.64108424917491,7.56678661529026
CP037923,1338391,EKN05_006890,16,pseudo,CP037923_1338391_pos,Lib38_INPUT,2824,145,893323,3161.78676493635,8.05889257872643,37,CP037923_1338391_pos:37,3849,1006979,7.94590959861313,7.52908462683339
CP037923,1338414,EKN05_006890,19,pseudo,CP037923_1338414_pos,Lib41_INPUT,5705,145,1009050,5654.32272501588,8.64017561568647,40,CP037923_1338414_pos:40,3425,1199919,8.64909826229618,7.50367352774096
CP037923,1341159,EKN05_006910,6,pseudo,CP037923_1341159_pos,Lib43_INPUT,1041,146,734600,1417.77645279546,7.25684504501347,42,CP037923_1341159_pos:42,0,886274,6.94793706861497,7.67685737631131
CP037923,1345328,EKN05_006940,5,pseudo,CP037923_1345328_pos,Lib33_INPUT,348,147,870559,400.317037309318,5.9922568264451,32,CP037923_1345328_pos:32,0,814153,5.85220247977447,7.62119894142806
CP037923,1345328,EKN05_006940,5,pseudo,CP037923_1345328_pos,Lib39_INPUT,489,147,787678,621.446045914643,6.4320490944947,38,CP037923_1345328_pos:38,1732,832689,6.19236248947487,7.56678661529026
CP037923,1345338,EKN05_006940,7,pseudo,CP037923_1345338_pos,Lib41_INPUT,255,147,1009050,253.208212468944,5.5342121244555,40,CP037923_1345338_pos:40,0,1199919,5.54126354515843,7.50367352774096
CP037923,1345338,EKN05_006940,7,pseudo,CP037923_1345338_pos,Lib6_INPUT,3294,147,772013,4267.40965837407,8.35876228476064,6,CP037923_1345338_pos:6,0,937539,8.09985791073759,7.36519910098532
CP037923,1345412,EKN05_006940,15,pseudo,CP037923_1345412_pos,Lib20_INPUT,1076,147,899912,1196.22674636326,7.08692750380143,19,CP037923_1345412_pos:19,542,828726,6.98100574072173,7.56117674725325
CP037923,1345412,EKN05_006940,15,pseudo,CP037923_1345412_pos,Lib7_INPUT,611,147,819265,746.399826185879,6.61526141666317,7,CP037923_1345412_pos:7,6173,948960,6.4150969591716,7.36575154919895
CP037923,1345414,EKN05_006940,17,pseudo,CP037923_1345414_pos,Lib28_INPUT,2868,147,811448,3535.03424121541,8.17047826462475,27,CP037923_1345414_pos:27,2013,904506,7.96137020171951,7.34389673424134
CP037923,1345510,EKN05_006940,26,pseudo,CP037923_1345510_pos,Lib14_INPUT,798,147,658621,1212.37978688838,7.10034047306214,13,CP037923_1345510_pos:13,990,872279,6.68210859744981,7.26204862982439
CP037923,1345539,EKN05_006940,27,pseudo,CP037923_1345539_pos,Lib34_INPUT,3144,147,853917,3682.43789216295,8.21133028252258,33,CP037923_1345539_pos:33,0,819411,8.0532511535491,7.36725192695044
CP037923,1345539,EKN05_006940,27,pseudo,CP037923_1345539_pos,Lib8_INPUT,1564,147,596093,2624.58605521948,7.87267846934111,8,CP037923_1345539_pos:8,0,1006888,7.35500192110526,7.17635022499901
CP037923,1345558,EKN05_006940,30,pseudo,CP037923_1345558_pos,Lib21_INPUT,480,147,880330,545.817425491094,6.30228453427815,20,CP037923_1345558_pos:20,653,837629,6.17378610390194,7.82299069448025
CP037923,1345602,EKN05_006940,36,pseudo,CP037923_1345602_pos,Lib36_INPUT,1494,147,927896,1610.63135240226,7.38438152545924,35,CP037923_1345602_pos:35,0,1073412,7.30921236569276,7.50881674882591
CP037923,1345603,EKN05_006940,37,pseudo,CP037923_1345603_pos,Lib14_INPUT,1033,147,658621,1569.18535973593,7.3583118845289,13,CP037923_1345603_pos:13,0,872279,6.94022246911964,7.26204862982439
CP037923,1345603,EKN05_006940,37,pseudo,CP037923_1345603_pos,Lib37_INPUT,1530,147,738995,2071.05315860979,7.63581252915394,36,CP037923_1345603_pos:36,2824,673182,7.33302301438648,7.54535950849226
CP037923,1345603,EKN05_006940,37,pseudo,CP037923_1345603_pos,Lib38_INPUT,2781,147,893323,3113.65193367692,8.04355157147647,37,CP037923_1345603_pos:37,2484,1006979,7.93056585423397,7.52908462683339
CP037923,1345603,EKN05_006940,37,pseudo,CP037923_1345603_pos,Lib41_INPUT,3412,147,1009050,3381.89050900301,8.12619015430495,40,CP037923_1345603_pos:40,4951,1199919,8.13505390861157,7.50367352774096
CP037923,1345609,EKN05_006940,39,pseudo,CP037923_1345609_pos,Lib24_INPUT,2584,147,954004,2709.10529819026,7.90437371109353,23,CP037923_1345609_pos:23,1291,866496,7.85709386490249,7.44724183151363
CP037923,1345609,EKN05_006940,39,pseudo,CP037923_1345609_pos,Lib26_INPUT,250,147,967684,258.865229904359,5.55630757841199,25,CP037923_1345609_pos:25,0,853982,5.52146091786225,7.57632923989594
CP037923,1345609,EKN05_006940,39,pseudo,CP037923_1345609_pos,Lib6_INPUT,4392,147,772013,5689.66365894919,8.64640641446802,6,CP037923_1345609_pos:6,0,937539,8.38753998318937,7.36519910098532
CP037923,1345627,EKN05_006940,43,pseudo,CP037923_1345627_pos,Lib34_INPUT,56,147,853917,66.1656037230741,4.19216074669142,33,CP037923_1345627_pos:33,46,819411,4.02535169073515,7.36725192695044
CP037923,1345661,EKN05_006940,49,pseudo,CP037923_1345661_pos,Lib27_INPUT,653,147,633476,1031.60809311151,6.93887411917951,26,CP037923_1345661_pos:26,885,700764,6.48157712927643,7.1349507612624
CP037923,1345661,EKN05_006940,49,pseudo,CP037923_1345661_pos,Lib43_INPUT,1389,147,734600,1891.50300639395,7.545127033495,42,CP037923_1345661_pos:42,3686,886274,7.23633934275434,7.67685737631131
CP037923,1345667,EKN05_006940,50,pseudo,CP037923_1345667_pos,Lib38_INPUT,382,147,893323,428.176115272846,6.05953459522771,37,CP037923_1345667_pos:37,3182,1006979,5.94542060860658,7.52908462683339
CP037923,1345672,EKN05_006940,53,pseudo,CP037923_1345672_pos,Lib31_INPUT,1120,147,863081,1298.254395295,7.16877586827233,30,CP037923_1345672_pos:30,6390,1167327,7.02108396428914,7.45440333649965
CP037923,1345842,EKN05_006940,64,pseudo,CP037923_1345842_pos,Lib31_INPUT,154,147,863081,179.009642189271,5.18743967136915,30,CP037923_1345842_pos:30,1301,1167327,5.03695260241363,7.45440333649965
CP037923,1345852,EKN05_006940,68,pseudo,CP037923_1345852_pos,Lib10_INPUT,56,147,850145,66.4591728950086,4.19658781769416,10,CP037923_1345852_pos:10,1560,909723,4.02535169073515,7.45862141839146
CP037923,1345864,EKN05_006940,71,pseudo,CP037923_1345864_pos,Lib2_INPUT,435,147,476765,913.446009153337,6.81722427079098,2,CP037923_1345864_pos:2,973,667885,6.07534603108868,6.92099838123182
CP037923,1346221,EKN05_006940,93,pseudo,CP037923_1346221_pos,Lib15_INPUT,1839,147,666761,2758.85548366584,7.92257119287652,14,CP037923_1346221_pos:14,0,818872,7.51697722460432,7.18310015739374
CP037923,1346221,EKN05_006940,93,pseudo,CP037923_1346221_pos,Lib8_INPUT,25,147,596093,42.7784879565975,3.75603535839656,8,CP037923_1346221_pos:8,0,1006888,3.2188758248682,7.17635022499901
CP037923,1346265,EKN05_006940,96,pseudo,CP037923_1346265_pos,Lib15_INPUT,355,147,666761,533.17375615287,6.27884736757499,14,CP037923_1346265_pos:14,0,818872,5.87211778947542,7.18310015739374
CP037923,1346265,EKN05_006940,96,pseudo,CP037923_1346265_pos,Lib30_INPUT,240,147,737595,326.059251948221,5.78707911929377,29,CP037923_1346265_pos:29,816,1166960,5.48063892334199,7.10929972376241
CP037923,1346356,EKN05_006940,100,pseudo,CP037923_1346356_pos,Lib22_INPUT,53,147,939112,56.9686502050339,4.04250112012813,21,CP037923_1346356_pos:21,83,909664,3.97029191355212,7.59139291222457
CP037923,1346443,EKN05_006940,107,pseudo,CP037923_1346443_pos,Lib1_INPUT,954,147,456929,2088.94141334559,7.64441271585242,1,CP037923_1346443_pos:1,11727,794733,6.86066367144829,7.66429916955941
CP037923,1346443,EKN05_006940,107,pseudo,CP037923_1346443_pos,Lib2_INPUT,948,147,476765,1989.4455561009,7.59561126387349,2,CP037923_1346443_pos:2,0,667885,6.85435450225502,6.92099838123182
CP037923,1346443,EKN05_006940,107,pseudo,CP037923_1346443_pos,Lib7_INPUT,901,147,819265,1100.37521391099,7.00340650417931,7,CP037923_1346443_pos:7,721,948960,6.80350525760834,7.36575154919895
CP037923,1346443,EKN05_006940,107,pseudo,CP037923_1346443_pos,Lib9_INPUT,488,147,836953,583.66409623468,6.36932563966975,9,CP037923_1346443_pos:9,0,900441,6.19031540585315,7.39588421952353
CP037923,1346448,EKN05_006940,108,pseudo,CP037923_1346448_pos,Lib41_INPUT,179,147,1009050,177.889918349023,5.18116492274007,40,CP037923_1346448_pos:40,0,1199919,5.18738580584076,7.50367352774096
CP037923,1346448,EKN05_006940,108,pseudo,CP037923_1346448_pos,Lib5_INPUT,282,147,635104,444.808338778627,6.09764349001475,5,CP037923_1346448_pos:5,0,780000,5.64190707093811,7.1698748844074
CP037923,1346453,EKN05_006940,111,pseudo,CP037923_1346453_pos,Lib9_INPUT,1051,147,836953,1256.34144767813,7.13595916332966,9,CP037923_1346453_pos:9,0,900441,6.95749737087695,7.39588421952353
CP037923,1346520,EKN05_006940,114,pseudo,CP037923_1346520_pos,Lib13_INPUT,3198,147,370737,8627.38645620357,9.06269689420211,12,CP037923_1346520_pos:12,1906,864046,8.0702808933939,6.72318927488589
CP037923,1346573,EKN05_006940,117,pseudo,CP037923_1346573_pos,Lib19_INPUT,2029,147,879027,2308.80017473846,7.74448326370328,18,CP037923_1346573_pos:18,5905,916251,7.61529833982582,7.67644657475536
CP037923,1346573,EKN05_006940,117,pseudo,CP037923_1346573_pos,Lib22_INPUT,2063,147,939112,2197.28616258107,7.69497831541881,21,CP037923_1346573_pos:21,0,909664,7.63191651307125,7.59139291222457
CP037923,1346573,EKN05_006940,117,pseudo,CP037923_1346573_pos,Lib37_INPUT,2773,147,738995,3753.06496922852,8.23032811026376,36,CP037923_1346573_pos:36,0,673182,7.92768504561578,7.54535950849226
CP037923,1346573,EKN05_006940,117,pseudo,CP037923_1346573_pos,Lib41_INPUT,2650,147,1009050,2626.72550743223,7.8734932952396,40,CP037923_1346573_pos:40,0,1199919,7.88231491898027,7.50367352774096
CP037923,1346593,EKN05_006940,120,pseudo,CP037923_1346593_pos,Lib7_INPUT,2571,147,819265,3138.78520529352,8.05159112675091,7,CP037923_1346593_pos:7,4132,948960,7.85205020726589,7.36575154919895
CP037923,1346626,EKN05_006940,121,pseudo,CP037923_1346626_pos,Lib19_INPUT,2986,147,879027,3397.50269615985,8.13079593959668,18,CP037923_1346626_pos:18,2024,916251,8.00168997809914,7.67644657475536
